2020-02-29T11:17:11.772_330-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:11.873_320-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:11.873_345-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:11.975_753-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:11.975_777-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.076_143-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.076_160-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.180_914-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.180_939-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.282_791-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.282_812-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.384_507-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.384_531-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.484_862-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.484_878-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.587_275-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.587_296-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.691_672-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.691_693-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.792_881-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.792_903-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.897_597-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.897_618-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:12.997_824-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:12.997_850-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:13.098_183-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:13.098_204-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:13.199_450-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:13.199_469-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:13.300_065-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:13.300_084-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:13.403_903-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:13.403_913-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:13.505_007-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:13.505_021-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:13.608_755-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:13.608_767-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:13.709_198-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:13.709_227-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:13.810_966-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:13.810_986-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:13.915_705-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:13.915_715-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.019_763-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.019_777-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.125_119-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.125_148-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.225_249-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.225_263-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.325_482-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.325_497-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.426_132-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.426_156-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.526_286-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.526_303-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.630_632-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.630_673-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.732_701-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.732_719-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.838_007-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.838_032-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:14.941_828-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:14.941_880-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.046_323-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.046_375-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.149_793-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.149_808-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.250_829-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.250_855-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.356_032-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.356_058-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.458_638-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.458_660-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.558_904-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.558_925-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.659_396-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.659_423-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.764_584-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.764_610-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.866_199-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.866_223-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:15.971_442-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:15.971_466-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:16.075_524-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:16.075_549-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:16.179_212-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:16.179_240-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:16.284_259-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:16.284_277-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:16.384_938-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:16.384_987-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:16.490_069-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:16.490_122-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:16.592_209-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:16.592_232-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:16.694_214-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:16.694_244-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:16.799_449-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:16.799_471-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:16.899_839-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:16.899_864-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.004_780-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.004_803-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.105_060-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.105_107-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.207_436-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.207_458-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.308_552-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.308_608-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.412_473-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.412_493-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.516_384-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.516_407-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.616_404-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.616_414-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.716_737-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.716_748-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.817_349-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.817_360-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:17.918_692-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:17.918_719-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.019_619-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.019_636-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.120_857-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.120_874-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.222_601-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.222_621-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.326_090-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.326_112-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.427_612-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.427_636-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.532_862-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.532_883-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.636_132-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.636_149-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.740_529-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.740_551-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.844_241-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.844_266-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:18.949_523-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:18.949_543-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:19.051_212-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:19.051_290-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:19.154_860-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:19.154_881-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:19.260_127-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:19.260_188-08:00 [e151] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:19.363_872-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:19.363_897-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:19.466_181-08:00 [a742] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:19.466_203-08:00 [a742] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:19.571_279-08:00 [76e6] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:19.571_358-08:00 [76e6] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:19.675_023-08:00 [9eaa] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
2020-02-29T11:17:19.675_049-08:00 [9eaa] [INFO] deny, req term 1, my term 1, req log idx 3, my log idx 1	[handle_append_entries.cxx:461, handle_append_entries()]
2020-02-29T11:17:19.778_006-08:00 [e151] [INFO] [LOG XX] req log idx: 3, req log term: 1, my last log idx: 1, my log (3) term: 0	[handle_append_entries.cxx:454, handle_append_entries()]
